Id,Name,Family,Genus,Level,LevelRange,Element,Strength,Ether,Dexterity,Agility,Luck,MaxHp,PhyRst,EtherRst,Exp,Gold,Wp,Sp,Enhance1
1083,Tirkin Totem,Symbol,Tirkin,41,2,None,0,0,0,0,0,23520,30,0,68,0,23,10,
1084,Spinel Urchon,Aquatic,Urchon,40,2,Water,342,276,134,10,50,135630,40,10,423,112,22,10,
1085,Fiar Garlus,Humanoid,Garlus,41,2,None,343,206,125,19,62,93139,10,15,375,57,23,10,
1086,Zext Garlus,Humanoid,Garlus,41,2,None,372,228,135,19,69,80438,10,15,409,86,23,10,
1087,Ahaid Garlus,Humanoid,Garlus,42,2,None,322,293,160,19,120,80685,10,15,426,118,23,10,
1088,Jenth Garlus,Humanoid,Garlus,41,2,None,343,240,131,24,99,84672,10,15,886,115,23,10,
1089,Funcel Garlus,Humanoid,Garlus,53,2,None,558,335,179,26,91,180490,10,15,1130,158,27,12,
1090,Ziggan Garlus,Humanoid,Garlus,53,2,None,605,372,193,26,102,155877,10,15,1233,237,27,12,
1091,Aatoban Garlus,Humanoid,Garlus,54,2,None,521,473,227,26,175,155089,10,15,1267,323,28,12,
1092,Noigan Garlus,Humanoid,Garlus,53,2,None,558,391,187,33,145,164082,10,15,1336,316,27,12,
1093,Drux Tirkin,Humanoid,Tirkin,84,2,None,636,578,318,34,218,191995,20,0,1782,571,39,15,
1094,Reeg Tirkin,Humanoid,Tirkin,84,2,None,593,347,279,35,134,259932,25,0,1559,428,39,15,
1095,Cardorl Tirkin,Humanoid,Tirkin,84,2,None,491,448,379,34,261,153596,10,0,1336,285,39,15,
1096,Revl Scout,Humanoid,Tirkin,84,2,None,491,448,379,34,261,153596,10,0,1336,285,39,15,
1097,Trock Tirkin,Humanoid,Tirkin,85,2,None,672,599,307,35,314,304429,0,40,2276,725,39,16,
1098,Regodos Totem,Symbol,Tirkin,83,2,None,0,0,0,0,0,75495,30,0,436,0,38,15,
1099,Tantalese Knight,Humanoid,Tantal,39,2,None,279,191,154,11,118,50645,10,0,249,136,22,10,
1100,Tantalese Runner,Humanoid,Tantal,39,2,None,279,191,154,11,118,50645,10,0,249,136,22,10,
1101,Deep-Green Oscar,Beast,Ellook,41,0,Ice,489,372,171,30,189,682080,0,30,409,432,46,20,
1102,Blue-Eyed Korbin,Beast,Volff,42,0,None,347,279,141,32,66,797070,10,-15,248,59,46,20,
1104,Spring-Shower Elliott,Humanoid,Driver,42,0,Fire,431,423,229,22,213,740835,10,30,532,532,46,20,
1106,Autumn-Shower Melvin,Humanoid,Driver,46,0,None,571,530,246,24,232,1144128,10,30,619,597,50,22,
1108,Heroic Edwin,Humanoid,Garlus,44,0,None,591,318,147,26,86,811734,10,15,1382,376,48,20,
1109,Muscley Damian,Beast,Buloofo,43,0,None,574,424,146,3,145,1540630,15,30,1332,274,46,20,
1110,Cloud Sea King Ken,Aquatic,Squood,110,0,Ice,1738,1508,549,23,525,7225344,0,30,20856,5100,192,72,
1111,Dedicated Conroy,Humanoid,Tirkin,51,0,None,480,243,173,35,79,589512,25,0,2037,226,54,22,
1112,Enlightened Morris,Beast,Pippito,42,0,None,288,762,224,29,400,220050,0,0,2130,1480,69,30,
1113,Impassable Edgar,Humanoid,Garlus,60,0,None,820,426,190,37,115,1540176,10,15,2059,277,60,24,
1114,Incandescent Marcus,Insect,Plambus,54,0,Ice,646,646,233,42,217,1862294,25,10,1742,363,56,24,
1115,Spellbinder Billy,Aerial,Peng,46,0,None,443,378,219,26,141,991200,20,0,743,199,50,22,
1116,Goldol Anlood,Beast,Anlood,46,2,None,291,205,172,2,107,138768,0,0,289,66,25,11,
1117,Clabor Rodonya,Beast,Riik,48,2,None,317,228,149,3,68,152736,15,-10,353,70,25,11,
1118,Heidl Taos,Aerial,Taos,51,2,Wind,328,469,222,4,267,168591,-10,30,485,113,27,11,
1119,Mabluk Aspar,Beast,Aspar,49,2,Earth,432,330,159,4,219,116106,0,20,592,179,26,11,
1120,Sinon Scorpox,Insect,Scorpox,47,2,Earth,427,347,156,5,84,248285,25,0,469,136,25,11,
1121,Dirid Ansel,Aerial,Ansel,49,2,None,300,413,215,19,219,125520,0,30,501,107,26,11,
1122,Bolc Vang,Aerial,Vang,47,2,Ice,257,390,147,7,59,112412,-10,10,213,68,25,11,
1123,Linka Skeet,Aerial,Skeeter,47,2,Fire,217,318,152,7,126,84065,-10,15,213,68,25,11,
1124,Canzin Lexos,Aerial,Lexos,60,2,Fire,446,601,183,9,157,568815,-10,30,3120,924,60,24,
1125,Valt Ropl,Beast,Ropl,49,2,Earth,421,285,157,8,75,259408,30,-10,1824,1077,52,22,
1126,Trilut Grebel,Beast,Grebel,47,2,Wind,282,434,168,8,158,131962,30,-10,256,68,25,11,
1127,Nelva Pippito,Beast,Pippito,47,2,None,246,651,224,11,246,52785,0,0,1281,1023,37,16,
1128,Acar Nest,Insect,Skeeter,50,2,Wind,0,0,0,12,0,23782,10,-10,94,0,26,11,
1129,,Aerial,Aspid,60,0,Wind,601,414,179,9,339,670910,30,-10,0,0,0,0,
1130,,Aerial,Ansel,49,0,None,300,413,215,19,219,125520,0,30,0,0,0,0,
1131,Machine-Gun Julio,Aerial,Ansel,53,0,None,453,579,299,40,356,856080,0,30,1696,355,54,24,
1132,Evileye Mambor,Beast,Aspar,54,0,Earth,592,471,259,36,434,272172,0,20,2059,606,56,24,
1134,Crimson Derrick,Aerial,Taos,58,0,Wind,555,793,347,6,421,1457603,-10,30,1758,397,58,24,
1135,Gladiator Orion,Humanoid,Driver,100,0,None,1130,1355,519,64,532,4554140,10,30,6741,4860,90,34,
1137,Artifice Ophion,Machine,Artifice,117,0,Dark,3468,1907,486,52,1080,15064500,0,0,38120,0,400,152,
1138,Sorbl Krabble,Aquatic,Krabble,44,4,Ice,282,306,138,7,114,122990,15,0,268,157,24,10,
1139,Enada Lysaat,Aquatic,Lysaat,45,4,Water,277,305,132,5,55,111142,10,-30,199,64,24,11,
1140,Pidor Crustip,Aquatic,Crustip,46,4,Water,397,291,172,5,166,190688,30,-10,371,99,25,11,
1141,Vaids Serprond,Aquatic,Serprond,47,4,Water,329,324,158,8,140,328440,0,25,2135,682,50,22,
1142,Gyan Aspid,Aerial,Aspid,48,4,Wind,340,235,148,7,275,325703,30,-10,2652,1050,50,22,
1143,Nekrino Marrin,Aquatic,Serprond,50,4,Wind,294,375,196,9,226,275438,0,40,2820,920,52,22,
1144,Nilhez Squood,Aquatic,Squood,52,4,Wind,445,362,208,9,252,406602,0,30,3992,1544,81,33,
1145,Dajan Sovereign,Machine,Sovereign,52,2,None,318,318,160,11,46,165960,10,-10,299,38,27,11,
1146,Bagoan Sovereign,Machine,Sovereign,52,2,None,469,350,163,11,155,221280,30,-10,499,38,27,11,
1147,Belgio Sovereign,Machine,Sovereign,52,2,None,270,390,177,11,29,132537,-10,15,249,38,27,11,
1148,Dalakio Scout,Machine,Sovereign,52,2,None,270,390,177,11,29,132537,-10,15,249,38,27,11,
1149,Kendra Guldo,Humanoid,Guldo,52,3,None,405,390,174,13,128,207450,10,20,548,77,27,11,
1150,Zalidor Guldo,Humanoid,Guldo,53,3,None,445,421,194,28,162,235422,25,10,668,79,27,12,
1151,Mabalus Parisax,Insect,Parisax,53,2,Water,299,340,157,5,174,153381,-10,15,308,79,27,12,
1152,Leran Parisax,Insect,Parisax,54,2,Wind,309,336,198,6,154,288355,-10,20,686,202,28,12,
1153,Elidor Parisax,Insect,Parisax,55,2,Earth,386,309,179,7,67,396233,30,0,1626,495,42,18,
1154,Werval Egg,Insect,Parisax,53,2,Fire,0,0,0,12,0,21402,-10,10,102,0,27,12,
1155,Soul-Eater Stanley,Humanoid,Guldo,56,0,None,566,627,203,15,151,1639890,10,20,1838,253,56,24,
1156,Malicious Dimitri,Humanoid,Guldo,57,0,None,716,586,227,33,191,2122560,25,10,2226,259,58,24,
1157,Parasite Aplacus,Insect,Parisax,58,0,Earth,760,608,243,8,78,4865112,30,0,3516,1060,87,36,
1158,Vay Taos,Aerial,Taos,58,2,Wind,370,529,248,4,301,208229,-10,30,527,176,29,12,
1159,Riveral Ansel,Aerial,Ansel,57,2,None,243,334,244,21,254,112560,0,30,628,129,29,12,
1160,Spirit Lexos,Aerial,Lexos,60,2,Fire,446,601,183,9,157,568815,-10,30,3120,924,60,24,
1161,Phoebus Sovereign,Machine,Sovereign,55,2,None,361,352,179,12,57,193315,10,-10,379,123,28,12,
1162,Kustal Sovereign,Machine,Sovereign,55,2,None,504,378,175,12,266,266598,30,-10,650,206,28,12,
1163,Radclyffe Sovereign,Machine,Sovereign,55,2,None,302,441,201,12,43,156674,-10,15,325,82,28,12,
1164,Nula Scout,Machine,Sovereign,55,2,None,302,441,201,12,43,156674,-10,15,325,82,28,12,
1165,Margot Sovereign,Machine,Sovereign,58,2,None,388,485,233,11,344,245462,0,50,879,530,29,12,
1166,Familion Sovereign,Machine,Sovereign,58,2,None,476,441,248,12,180,186165,20,10,761,265,29,12,
1167,Sting Runner,Machine,Sovereign,58,2,None,476,441,248,12,180,186165,20,10,761,265,29,12,
1168,Gerolf Sovereign,Machine,Sovereign,60,2,None,729,684,193,12,168,630072,25,0,2496,693,60,24,
1169,Uncid Sentry,Machine,Sovereign,55,2,Electric,0,0,0,12,0,37905,20,0,108,0,28,12,
1170,Docel Sentry,Machine,Sovereign,55,2,Electric,0,0,0,12,0,37905,20,0,108,0,28,12,
1171,Alda Sentry,Machine,Sovereign,55,2,Electric,0,0,0,12,0,37905,20,0,108,0,28,12,
1172,Blade Bot,Machine,Bot,58,2,Dark,493,564,233,14,258,274421,15,20,761,265,29,12,
1173,Indoline Sentinel,Titan,Indol,60,2,None,684,547,208,15,266,583400,30,15,1872,554,30,12,
1174,Indoline Star,Titan,Indol,60,2,None,501,638,256,20,293,466720,10,30,2496,831,60,24,
1175,Indoline Loyalist,Humanoid,Indol,58,2,None,343,463,179,15,264,89635,-10,20,527,221,29,12,
1176,Valta Sovereign,Machine,Sovereign,97,2,None,780,723,390,18,296,444150,20,10,1853,518,43,17,
1177,Grandum Sovereign,Machine,Sovereign,97,2,None,1156,1084,294,19,268,1421280,25,0,5704,1296,86,34,
1178,Felusi Pippito,Beast,Pippito,58,2,None,352,882,286,13,344,169617,0,0,2344,1768,43,18,
1179,,Machine,Bot,59,0,Dark,501,573,236,14,262,282281,15,20,0,0,0,0,
1180,,Titan,Indol,60,0,None,501,638,256,20,293,466720,10,30,0,0,0,0,
1181,Mk. VI Familion,Machine,Sovereign,62,0,None,710,611,288,43,211,1143450,20,10,2648,1156,62,26,
1182,Haywire Kustal,Machine,Sovereign,60,0,None,820,615,208,14,346,1538717,30,-10,2246,693,60,24,
1183,Haywire Radclyffe,Machine,Sovereign,58,0,None,412,694,273,34,67,1111474,-10,15,1054,265,58,24,
1184,Mk. VI Margot,Machine,Sovereign,64,0,None,576,746,380,42,679,1300423,0,50,2804,1606,64,26,
1185,Haywire Phoebus,Machine,Sovereign,66,0,None,557,544,271,21,74,1438123,10,-10,1551,469,64,26,
1186,Praetorian Argus,Titan,Indol,65,0,None,811,895,438,26,475,2132480,10,30,3600,1536,64,26,
1187,Praetorian Medea,Titan,Indol,66,0,None,1122,898,293,16,437,2734400,30,15,3695,1357,64,26,
1188,Mk. VI Gerolf,Machine,Sovereign,66,0,None,1037,973,250,13,240,2953152,25,0,4434,1827,96,39,
1189,Mk. VII Arek,Machine,Sovereign,114,0,None,1414,2326,556,68,403,1552516,0,50,14672,6432,196,76,
1190,Joobs Krabble,Aquatic,Krabble,52,4,Ice,330,358,158,8,133,161350,15,0,349,193,27,11,
1191,Nutch Lexos,Aerial,Lexos,55,4,Fire,288,388,170,8,145,344935,-10,30,2710,826,56,24,
1192,Straat Serprond,Aquatic,Serprond,56,4,Water,388,382,183,10,166,437304,0,25,2785,844,56,24,
1193,Horiz Aspid,Aerial,Aspid,57,4,Wind,401,276,171,8,324,431480,30,-10,3426,1296,58,24,
1194,Valkan Marrin,Aquatic,Serprond,59,4,Wind,344,439,225,10,264,361433,0,40,3630,1130,60,24,
1195,Disas Squood,Aquatic,Squood,61,4,Wind,518,421,238,11,293,528847,0,30,5144,1888,90,39,
1196,Flow Bunnit,Beast,Bunnit,31,2,None,177,231,138,1,114,41123,-10,20,115,41,18,9,
1197,Levma Bunnit,Beast,Bunnit,32,2,None,303,237,141,1,116,43255,-10,20,144,43,19,9,
1198,Wendel Gogol,Beast,Gogol,44,2,None,374,251,148,2,146,221382,15,-15,460,157,24,10,
1199,Biban Flamii,Beast,Flamii,31,2,None,182,246,124,1,72,77231,-10,10,138,41,18,9,
1200,Nyol Flamii,Beast,Flamii,31,2,None,204,270,120,1,132,81744,-15,20,138,41,18,9,
1201,Garnia Camill,Beast,Camill,32,2,None,328,202,129,17,83,149810,15,-15,240,86,19,9,
1202,Olphen Jagron,Beast,Jagron,33,2,None,229,287,116,18,165,108584,10,15,325,67,19,9,
1203,Pactusk Brog,Aquatic,Brog,32,2,Ice,232,253,120,2,100,113940,15,20,288,86,19,9,
1204,Wacon Upa,Aquatic,Upa,42,2,Water,241,299,140,3,152,97800,-10,15,177,59,23,10,
1205,Skad Taos,Aerial,Taos,44,2,Wind,285,408,197,3,232,132653,-10,30,345,125,24,10,
1206,Chituk Rapchor,Beast,Rapchor,32,2,None,230,258,108,3,118,68047,-10,40,168,43,19,9,
1207,Sloam Runner,Beast,Rapchor,31,2,None,223,250,105,3,115,64693,-10,40,161,41,18,9,
1208,Igard Skwaror,Beast,Skwaror,43,2,None,326,319,178,29,194,118510,-10,20,740,457,23,10,
1209,Makfur Runner,Beast,Skwaror,42,2,None,319,312,175,28,190,114100,-10,20,710,444,23,10,
1210,Mayn Eluca,Insect,Eluca,32,2,Wind,222,278,108,3,118,90730,10,30,168,43,19,9,
1211,Gaddon Parisax,Insect,Parisax,47,2,Water,267,304,142,5,154,126097,-10,15,256,68,25,11,
1212,Gareid Egg,Insect,Parisax,44,2,Fire,0,0,0,10,0,15813,-10,10,76,0,24,10,
1213,Damodan Crustip,Aquatic,Crustip,43,2,Water,299,286,144,5,64,157449,20,0,333,91,23,10,
1214,Dagus Lysaat,Aquatic,Lysaat,42,2,Water,260,286,125,5,52,99430,10,-30,177,59,23,10,
1215,Doltom Parisax,Insect,Parisax,43,2,Wind,313,339,163,5,124,248871,-10,20,481,152,23,10,
1216,Segel Ansel,Aerial,Ansel,38,2,None,243,285,167,15,108,89526,0,20,327,79,21,10,
1217,Avys Quadwing,Aerial,Quadwing,32,2,None,187,273,139,5,152,94950,-10,20,240,172,19,9,
1218,Buma Hiln,Aerial,Hiln,31,2,None,214,167,103,5,99,87261,0,10,138,41,18,9,
1219,Acenia Flier,Aerial,Flier,32,2,Wind,161,306,105,13,140,39035,-20,30,120,64,19,9,
1220,Fleet Moramora,Aerial,Moramora,43,2,Wind,352,286,165,6,118,170993,20,-10,444,183,23,10,
1221,Drac Lexos,Aerial,Lexos,43,2,Water,306,412,143,7,102,304740,0,20,1850,610,46,20,
1222,Falc Lexos,Aerial,Lexos,43,2,Fire,326,439,138,7,115,330135,-10,30,1850,610,46,20,
1223,Gulnid Aspid,Aerial,Aspid,34,2,Wind,353,243,112,5,200,267260,30,-10,1554,696,40,18,
1224,Aybam Medooz,Aerial,Medooz,32,2,Water,121,283,105,5,77,59607,0,50,120,43,19,9,
1225,Yurem Puffot,Aerial,Peng,32,2,None,187,306,136,5,154,58552,-10,20,144,43,19,9,
1226,Lindwurm Sollmeyer,Titan,Lindwurm,44,2,None,272,292,164,7,66,221382,15,10,460,251,24,10,
1227,Genni Pagul,Aquatic,Pagul,31,2,Water,253,206,132,5,48,91774,25,0,184,62,18,9,
1228,Svena Piranhax,Aquatic,Piranhax,42,2,Water,312,221,131,7,106,115730,15,-10,213,59,23,10,
1229,Selmo Grady,Aquatic,Grady,31,2,Water,186,270,105,13,91,51153,-10,15,138,62,18,9,
1230,Uluran Grady,Aquatic,Grady,31,2,Water,182,290,110,13,158,61183,-10,15,138,62,18,9,
1231,Fuvor Aligo,Aquatic,Aligo,43,2,Wind,269,283,149,7,178,186230,10,20,481,152,23,10,
1232,Colnicas Ropl,Beast,Ropl,43,2,Earth,372,253,141,7,66,209932,30,-10,481,91,23,10,
1233,Eclipse Serprond,Aquatic,Serprond,44,2,Water,442,435,150,8,132,421680,0,25,1920,628,48,20,
1234,Ruchik Kapiba,Beast,Kapiba,31,2,None,211,216,123,6,100,72216,10,-10,138,41,18,9,
1235,Raflas Blant,Aquatic,Squood,34,2,Water,225,337,119,7,79,129563,-10,15,284,92,20,9,
1236,Zigul Tirkin,Humanoid,Tirkin,33,2,None,229,208,127,14,78,36010,15,-10,200,89,19,9,
1237,Parady Tirkin,Humanoid,Tirkin,33,2,None,214,125,111,14,48,48752,25,-10,175,67,19,9,
1238,Shimmun Tirkin,Humanoid,Tirkin,33,2,None,177,161,151,14,93,28808,10,-10,150,44,19,9,
1239,Hazan Scout,Humanoid,Tirkin,33,1,None,177,161,151,14,93,28808,10,-10,150,44,19,9,
1240,Velvan Tirkin,Humanoid,Tirkin,33,1,None,240,214,121,14,111,55954,0,30,250,112,19,9,
1241,Kadar Pippito,Beast,Pippito,34,2,None,182,482,173,8,183,31374,0,0,777,696,20,9,
1242,Glorious Totem,Symbol,Tirkin,32,2,None,0,0,0,0,0,15825,30,0,48,0,19,9,
1243,Stonic Urchon,Aquatic,Urchon,43,2,Water,366,296,143,11,53,152370,40,10,481,122,23,10,
1244,Lindwurm Stein,Humanoid,Lindwurm,43,2,None,246,226,132,11,102,45711,10,-10,259,122,23,10,
1245,Asset Scout,Humanoid,Lindwurm,42,2,None,241,221,129,11,100,44010,10,-10,248,118,23,10,
1246,Lindwurm Müller,Humanoid,Lindwurm,44,2,None,272,258,144,18,117,94878,15,-10,422,251,24,10,
1247,Tiquil Rodonya,Beast,Riik,43,2,None,286,206,137,3,61,127821,15,-10,296,61,23,10,
1248,Haldood Tirkin,Humanoid,Tirkin,43,2,None,354,207,178,19,80,96839,25,-10,518,183,23,10,
1249,Gaoid Tirkin,Humanoid,Tirkin,42,2,None,288,262,237,19,152,55094,10,-10,426,118,23,10,
1250,Madoline Tirkin,Humanoid,Tirkin,42,2,None,389,347,189,19,181,107009,0,30,781,236,23,10,
1251,Dreadnik Jagron,Beast,Jagron,43,2,None,380,476,185,24,273,215688,10,15,962,183,23,10,
1252,,Aquatic,Serprond,78,0,Water,761,750,244,13,228,1086720,0,25,0,0,0,0,
1253,,Aerial,Moramora,66,0,Wind,528,429,236,9,177,345218,20,-10,0,0,0,0,
1254,Night Avys Quadwing,Aerial,Quadwing,34,0,None,198,289,146,5,162,104580,-10,20,0,0,0,0,
1255,Jadeite Polly,Aquatic,Grady,38,0,Water,293,490,161,19,165,353940,-10,15,536,237,42,20,
1256,Confiscator Jimmy,Beast,Jagron,38,0,None,365,424,194,34,301,680120,10,15,1162,237,42,20,
1258,Skyfist Remington,Humanoid,Driver,39,0,None,462,478,197,19,172,752440,20,20,1216,1088,44,20,
1260,Perplexed Stoyan,Aquatic,Serprond,47,0,Water,611,602,174,9,154,2111400,0,25,4270,1364,100,44,
1261,Peerless Beaufort,Aquatic,Crustip,49,0,Water,507,420,241,7,80,972780,20,0,1231,323,52,22,
1262,Epicurean Ligia,Aquatic,Lysaat,48,0,Water,413,454,154,35,65,678716,10,-30,663,210,50,22,
1264,Rapturous Scandia,Aerial,Taos,48,0,Wind,402,664,275,4,352,763682,-10,30,1193,420,50,22,
1265,Climactic Honnold,Aquatic,Urchon,45,0,Water,534,401,177,11,83,819900,40,10,1552,387,48,22,
1266,Jaim Krabble,Aquatic,Krabble,32,4,Ice,209,227,107,6,84,73850,15,0,168,108,19,9,
1267,Nomul Lysaat,Aquatic,Lysaat,32,4,Water,202,222,101,4,40,64355,10,-30,120,43,19,9,
1268,Dobri Urchon,Aquatic,Urchon,32,4,Fire,212,145,108,8,166,76434,40,15,312,86,19,9,
1269,Flink Aligo,Aquatic,Aligo,32,4,Wind,204,215,118,6,135,116050,10,20,312,108,19,9,
1270,Zekor Lexos,Aerial,Lexos,38,4,Water,191,257,129,6,91,174888,0,20,1490,528,42,20,
1271,Rabres Aspid,Aerial,Lexos,40,4,Fire,213,287,130,6,107,205705,-10,30,1956,840,44,20,
1272,Obsi Marrin,Aquatic,Serprond,42,4,Wind,251,319,169,8,192,207662,0,40,2130,740,46,20,
1273,Kitarmo Squood,Aquatic,Squood,44,4,Wind,380,309,182,8,215,309934,0,30,3072,1256,72,30,
1274,Morg Krabble,Aquatic,Krabble,1,0,Ice,14,17,23,1,4,144,10,-10,12,6,4,2,
1275,Kattl Krabble,Aquatic,Krabble,1,0,Ice,15,18,25,1,8,168,12,0,14,16,4,2,
1276,Kran Crustip,Aquatic,Crustip,2,0,Water,20,16,26,0,6,264,15,0,21,10,4,3,
1277,Mees Urchon,Aquatic,Urchon,4,0,Water,24,27,24,2,7,480,25,10,41,17,5,3,
1278,,Aerial,Lexos,25,0,Water,186,251,94,4,62,35600,0,20,173,165,16,8,
1279,Esko Krabble,Aquatic,Krabble,2,0,Ice,17,17,24,1,11,228,15,0,16,18,4,3,
1280,Mahn Krabble,Aquatic,Krabble,1,0,Ice,14,15,23,1,4,160,15,-10,12,6,4,2,
1281,Karor Lysaat,Aquatic,Lysaat,23,4,Water,150,165,79,3,30,38003,10,-30,77,30,15,7,
1282,Piros Crustip,Aquatic,Crustip,24,4,Water,176,168,93,3,38,62031,20,0,146,47,15,7,
1283,Artifice Colossus,Machine,Artifice,67,2,None,1062,910,237,23,296,592345,30,0,4548,1064,66,26,
1284,Drub Sovereign,Machine,Sovereign,65,2,None,318,246,274,13,201,112455,20,10,936,307,32,13,
1285,Artifice Colossus,Machine,Artifice,69,0,None,875,750,244,24,304,311129,30,0,4782,1104,66,28,
1286,Effi Krabble,Aquatic,Krabble,36,4,Ice,234,253,117,6,95,89110,15,0,194,124,21,9,
1287,Nowaak Crustip,Aquatic,Crustip,36,4,Water,315,231,141,4,132,128573,30,-10,250,74,21,9,
1288,Ferrii Aligo,Aquatic,Aligo,38,4,Wind,240,252,135,7,159,152680,10,20,387,132,21,10,
1289,,Blade,,1,0,None,30,30,31,0,14,200,0,0,0,0,0,0,
1290,,Blade,Blade,1,0,None,30,30,31,0,14,1000,0,0,0,0,0,0,
1291,,Blade,Blade,1,0,None,30,30,31,0,14,1000,0,0,0,0,0,0,
1292,,Blade,Blade,1,0,None,30,30,31,0,14,1000,0,0,0,0,0,0,
1293,,Blade,Blade,1,0,None,30,30,31,0,14,1000,0,0,0,0,0,0,
1294,,Blade,Blade,1,0,None,30,30,31,0,14,1000,0,0,0,0,0,0,
1295,,Blade,Blade,1,0,None,30,30,31,0,14,1000,0,0,0,0,0,0,
1296,,Blade,Blade,1,0,None,30,30,31,0,14,1000,0,0,0,0,0,0,
1297,,Blade,Blade,1,0,None,30,30,31,0,14,1000,0,0,0,0,0,0,
1298,,Blade,Blade,1,0,None,30,30,31,0,14,1000,0,0,0,0,0,0,
1299,,Blade,Blade,1,0,None,30,30,31,0,14,1000,0,0,0,0,0,0,
1300,,Blade,Blade,1,0,None,30,30,31,0,14,1000,0,0,0,0,0,0,
1301,,Blade,Blade,1,0,None,30,30,31,0,14,1000,0,0,0,0,0,0,
1302,,Blade,Blade,1,0,None,30,30,31,0,14,1000,0,0,0,0,0,0,
1303,,Humanoid,Tantal,1,0,None,27,18,34,2,11,700,10,0,20,33,4,2,
1304,Time-Limited Missile,Machine,,30,0,Fire,23,478,224,16,116,4760,0,0,0,0,5,2,
1305,,Machine,Sovereign,1,0,None,20,29,31,2,2,1150,-10,15,20,33,4,2,
1306,,Machine,Artifice,1,0,None,63,54,34,3,16,3380,30,0,20,33,4,2,
1307,,Machine,Sovereign,1,0,None,20,29,31,2,2,1150,-10,15,20,33,4,2,
1308,Weather Changer,Symbol,,40,0,None,31,31,14,22,304,120560,50,50,163,0,0,0,
1309,,Humanoid,Driver,1,0,None,34,39,44,4,17,2020,10,30,20,33,4,2,
1310,,Humanoid,Driver,1,0,None,30,30,31,0,14,1000,0,0,20,33,4,2,
1311,,Humanoid,Driver,1,0,None,30,30,31,0,14,1000,0,0,20,33,4,2,
1312,,Humanoid,Driver,1,0,None,30,30,31,0,14,1000,0,0,20,33,4,2,
1313,,Humanoid,Driver,1,0,None,30,30,31,4,14,1000,0,0,20,33,4,2,
1314,,Humanoid,Driver,1,0,None,30,30,31,0,14,1000,0,0,20,33,4,2,
1315,,Humanoid,Driver,1,0,None,30,30,31,0,14,1000,0,0,20,33,4,2,
1316,,Blade,,1,0,Water,37,32,35,4,17,3200,15,10,20,33,4,2,
1317,,Blade,,1,0,Ice,34,38,40,4,15,2600,10,25,20,33,4,2,
1318,,Blade,,1,0,Electric,33,36,37,4,18,4100,30,10,20,33,4,2,
1319,Megalo Aligo,Aquatic,Aligo,4,0,Water,136,110,35,4,7,8750,0,30,80,88,5,3,
1320,Crawler Caterpile,Insect,Caterpile,5,0,Water,17,31,34,1,12,3000,20,0,54,72,7,6,
1321,Rambunctious Valcro,Beast,Ropl,8,0,Earth,50,26,44,7,31,6437,30,-10,720,310,21,12,
1322,Elite Soldier Lowes,Humanoid,Driver,10,0,None,77,89,53,4,69,8140,10,5,448,360,24,15,
1323,,Blade,Blade,1,0,None,22,19,29,0,9,530,0,0,0,0,0,0,
1324,Elite Soldier Garmon,Humanoid,Driver,9,0,None,85,69,48,4,54,9920,15,0,520,435,32,20,
1325,,Blade,Blade,1,0,None,23,18,28,0,8,550,0,0,0,0,0,0,
1326,Bomber Dolmes,Blade,Blade,12,0,None,125,87,62,9,84,51250,0,0,1155,820,45,25,
1327,Ardainian Soldier,Humanoid,Ardainian,7,0,None,43,39,42,3,22,1836,10,-10,88,57,7,4,
1328,Ardainian Sergeant,Humanoid,Ardainian,8,0,None,64,60,48,6,27,5562,15,-10,144,124,10,6,
1329,Ardainian Rott,Beast,Ardainian,6,0,None,30,22,49,0,19,2695,5,-10,32,10,6,4,
1330,Ardainian Citadel,Titan,Ardainian,43,0,None,419,246,129,8,103,275959,30,0,740,183,23,10,
1331,イグーナ（仮）,Humanoid,Igna,1,0,None,34,30,35,3,5,980,30,15,20,33,4,2,
1332,イグーナ（仮）,Humanoid,Igna,1,0,None,42,33,42,3,12,810,20,15,20,33,4,2,
1333,イグーナ（仮）,Humanoid,Igna,1,0,None,33,46,50,3,13,750,20,15,20,33,4,2,
1334,イグーナ（仮）,Humanoid,Igna,1,0,None,45,48,30,4,19,1380,20,40,20,33,4,2,
1335,イグーナ（仮）,Humanoid,Igna,1,0,None,30,26,31,3,5,860,25,10,20,33,4,2,
1336,イグーナ（仮）,Humanoid,Igna,1,0,None,36,28,37,3,10,720,15,10,20,33,4,2,
1337,イグーナ（仮）,Humanoid,Igna,1,0,None,29,40,44,3,11,670,15,10,20,33,4,2,
1338,イグーナ（仮）,Humanoid,Igna,1,0,None,40,42,26,4,16,1210,15,30,20,33,4,2,
1339,,Blade,Blade,1,0,None,30,30,31,0,14,1000,0,0,0,0,0,0,
1340,,Blade,Blade,1,0,None,30,30,31,0,14,1000,0,0,0,0,0,0,
1341,,Blade,Blade,1,0,None,30,30,31,0,14,1000,0,0,0,0,0,0,
1342,Power Lines,Machine,,36,0,Electric,28,564,12,20,276,127300,50,50,278,248,21,9,
1343,Blade Bot,Machine,Bot,58,0,Dark,493,564,233,14,258,274421,15,20,761,265,29,12,
1344,Pilum Tirkin,Humanoid,Tirkin,43,0,None,205,186,156,17,100,38515,15,-10,296,122,23,10,
1345,Ankl Tirkin,Humanoid,Tirkin,42,0,None,155,141,182,17,117,29666,10,-10,213,59,23,10,
