Blade ID,Blade Name,Skill,Type,Col,Row,Level,Idea Category,Idea Points,Condition,Count,Result
1006,Poppi QT,Flash Counter,Battle Skill,6,3,3,Compassion,300,Evade an attack.,7,"Poppi live up to all hopes and
dreams of Masterpon!"
1006,Poppi QT,Flash Counter,Battle Skill,6,4,4,Compassion,500,"At the island near Fonsett,
Leftheria, view the
Heart-to-Heart ""Growing Up"".",,"Interesting development. Poppi not
expecting much to come of it."
1006,Poppi QT,Flash Counter,Battle Skill,6,5,5,Compassion,800,"Trade items at an exchange
to earn money.",160000,"This make money for upgrading Poppi?
Poppi quite excited now!"
1006,Poppi QT,Flash Boot,Battle Skill,7,1,1,Compassion,100,"Acquire Vegetable items from
the Collectible list.",5,"Poppi gain new knowledge!
And knowledge is power."
1006,Poppi QT,Flash Boot,Battle Skill,7,2,2,Compassion,200,Use a Blade Art.,5,Time for update!
1006,Poppi QT,Flash Boot,Battle Skill,7,3,3,Compassion,300,Use a Blade Art.,6,"Poppi prepare well for when
really matter."
1006,Poppi QT,Flash Boot,Battle Skill,7,4,4,Compassion,500,Use a Blade Art.,7,Masterpon happy with Poppi?
1006,Poppi QT,Flash Boot,Battle Skill,7,5,5,Compassion,800,"Go salvaging.
(Previous instances count toward total.)",25,"Depths of Cloud Sea very intriguing.
Poppi would like to dive in
and look around too!"
1006,Poppi QT,Lockpicking,Field Skill,8,1,1,,,,,
1006,Poppi QT,Lockpicking,Field Skill,8,2,,,,,,
1006,Poppi QT,Lockpicking,Field Skill,8,3,2,Truth,300,"Open a treasure trove.
(Previous instances count toward total.)",100,Upgrades always good idea.
1006,Poppi QT,Lockpicking,Field Skill,8,4,,,,,,
1006,Poppi QT,Lockpicking,Field Skill,8,5,3,Truth,800,"Open a treasure trove.
(Previous instances count toward total.)",300,This make adventuring easier.
1006,Poppi QT,Fortitude,Field Skill,9,1,1,,,,,
1006,Poppi QT,Fortitude,Field Skill,9,2,2,Truth,200,"Use Poppi QT's favorite pouch items.
(Vegetables category)",4,Poppi like this smell very much!
1006,Poppi QT,Fortitude,Field Skill,9,3,,,,,,
1006,Poppi QT,Fortitude,Field Skill,9,4,3,Truth,500,"Use Poppi QT's favorite pouch item
from the Desserts category.",4,"Sky-Jewel Tarte is favorite of Poppi.
Looks so pretty and nice..."
1006,Poppi QT,Fortitude,Field Skill,9,5,,,,,,
1006,Poppi QT,Agronomy,Field Skill,10,1,1,,,,,
1006,Poppi QT,Agronomy,Field Skill,10,2,,,,,,
1006,Poppi QT,Agronomy,Field Skill,10,3,2,Truth,300,"Acquire Vegetable items from
the Collectibles list.",25,This come in useful for adventuring.
1006,Poppi QT,Agronomy,Field Skill,10,4,,,,,,
1006,Poppi QT,Agronomy,Field Skill,10,5,3,Truth,800,"Acquire Vegetable items from
the Collectibles list.",30,"Poppi learning more and more
about vegetables!"
1007,Poppi QTπ,,Key,1,1,1,,,,,
1007,Poppi QTπ,,Key,1,2,2,Justice,200,Increase Trust.,100,New features unlocked.
1007,Poppi QTπ,,Key,1,3,3,Justice,300,Increase Trust.,1100,More new features unlocked.
1007,Poppi QTπ,,Key,1,4,4,Justice,500,Increase Trust.,3300,Almost all features unlocked now.
1007,Poppi QTπ,,Key,1,5,5,Justice,800,Increase Trust.,7800,"All features unlocked!
Is Poppi ultimate Blade now?"
1007,Poppi QTπ,Poppi Ignition,Special,2,1,1,,,,,
1007,Poppi QTπ,Poppi Ignition,Special,2,2,2,Justice,200,Use Poppi Ignition.,10,"Poppi starting to get pretty
good at this attack."
1007,Poppi QTπ,Poppi Ignition,Special,2,3,3,Justice,300,"Deal a certain amount
of damage in one hit.",7000,"Still possible to achieve greater power.
Poppi look forward to next battle!"
1007,Poppi QTπ,Poppi Ignition,Special,2,4,4,Justice,500,Defeat a Blade Bot at the World Tree.,4,No match for Poppi.
1007,Poppi QTπ,Poppi Ignition,Special,2,5,5,Justice,800,Use Poppi Ignition.,13,Poppi show off greatest technique!
1007,Poppi QTπ,Noponic Axion,Special,3,1,1,,,,,
1007,Poppi QTπ,Noponic Axion,Special,3,2,2,Justice,200,"Defeat mechanical enemies such as
Dajan Sovereigns in the Land of
Morytha. (Excludes unique monsters.)",5,Poppi prove who is strongest.
1007,Poppi QTπ,Noponic Axion,Special,3,3,3,Justice,300,Use Noponic Axion.,8,"Attack more powerful now.
Now able to protect Masterpon better."
1007,Poppi QTπ,Noponic Axion,Special,3,4,4,Justice,500,"Deal a certain amount
of damage in one hit.",8000,"Combat power of Poppi reach whole
new level. This attack is proof."
1007,Poppi QTπ,Noponic Axion,Special,3,5,5,Justice,800,"Defeat Haywire Radclyffe
at the World Tree.",1,"Poppi feel even stronger
than real Blade!"
1007,Poppi QTπ,Poppi Unlimited,Special,4,1,1,,,,,
1007,Poppi QTπ,Poppi Unlimited,Special,4,2,2,Justice,200,"Deal a certain amount
of damage in one hit.",6000,"True power of Poppi even
greater than this."
1007,Poppi QTπ,Poppi Unlimited,Special,4,3,3,Justice,300,"Defeat mechanical enemies such as
Dajan Sovereigns in the Land of
Morytha. (Excludes unique monsters.)",5,"This result only natural.
Poppi stronger, so Poppi win."
1007,Poppi QTπ,Poppi Unlimited,Special,4,4,4,Justice,500,Use Poppi Unlimited.,7,Techniques of Poppi improving!
1007,Poppi QTπ,Poppi Unlimited,Special,4,5,5,Justice,800,"Deal a certain amount
of total damage.",9999999,"All hard work of Poppi has resulted
in big power increase."
1007,Poppi QTπ,Reflection,Battle Skill,5,1,1,,,,,
1007,Poppi QTπ,Reflection,Battle Skill,5,2,2,Truth,200,Perform a Blade Combo.,5,Aim for enemy weakness!
1007,Poppi QTπ,Reflection,Battle Skill,5,3,3,Truth,300,Perform a Blade Combo.,7,Taste power of science!
1007,Poppi QTπ,Reflection,Battle Skill,5,4,4,Truth,500,Perform a Blade Combo.,10,Poppi exterminate target.
1007,Poppi QTπ,Reflection,Battle Skill,5,5,5,Truth,800,"Finish with a Blade Combo.
(Previous instances count toward total.)",600,"Poppi do good job, yes?"
1007,Poppi QTπ,Nanomachine Repair,Battle Skill,6,1,1,,,,,
1007,Poppi QTπ,Nanomachine Repair,Battle Skill,6,2,2,Truth,200,"Perform a Driver Combo.
(It's enough to just be present.)",5,Poppi proud to receive power boost.
1007,Poppi QTπ,Nanomachine Repair,Battle Skill,6,3,3,Truth,300,"Perform a Driver Combo.
(It's enough to just be present.)",7,Poppi get stronger too!
1007,Poppi QTπ,Nanomachine Repair,Battle Skill,6,4,4,Truth,500,"Perform a Driver Combo.
(It's enough to just be present.)",10,"Poppi not be outdone. Next time,
will show off powerful Blade Combo."
1007,Poppi QTπ,Nanomachine Repair,Battle Skill,6,5,5,Truth,800,"Perform a Driver Combo finisher.
(Previous instances count toward total.)",250,"Poppi hope Masterpon find
abilities of Poppi useful."
1007,Poppi QTπ,Overclock,Battle Skill,7,1,1,,,,,
1007,Poppi QTπ,Overclock,Battle Skill,7,2,2,Truth,200,Use a Blade Art.,5,"Always ready to provide
backup in battle."
1007,Poppi QTπ,Overclock,Battle Skill,7,3,3,Truth,300,Use a Blade Art.,6,Support abilities updated.
1007,Poppi QTπ,Overclock,Battle Skill,7,4,4,Truth,500,"At Lv. 2, Mizar: Lower Deck,
World Tree, view the Heart-to-Heart
""Quantum Technochampion π"".",,"Masterpon is lacking in
common sense."
1007,Poppi QTπ,Overclock,Battle Skill,7,5,5,Truth,800,"Use a Chain Attack.
(Previous instances count toward total.)",200,Perfect combination!
1007,Poppi QTπ,Keen Eye,Field Skill,8,1,1,,,,,
1007,Poppi QTπ,Keen Eye,Field Skill,8,2,,,,,,
1007,Poppi QTπ,Keen Eye,Field Skill,8,3,2,Truth,300,"Use Poppi QTπ's favorite pouch items.
(Textiles category)",2,Masterpon...Poppi treasure this forever.
1007,Poppi QTπ,Keen Eye,Field Skill,8,4,,,,,,
1007,Poppi QTπ,Keen Eye,Field Skill,8,5,3,Truth,800,"Use Poppi QTπ's favorite pouch item
from the Cosmetics category.",2,"Poppi appreciate reward for hard work.
Is very wonderful present."
1007,Poppi QTπ,Ancient Wisdom,Field Skill,9,1,1,,,,,
1007,Poppi QTπ,Ancient Wisdom,Field Skill,9,2,,,,,,
1007,Poppi QTπ,Ancient Wisdom,Field Skill,9,3,2,Truth,300,"Acquire Mechanical items
from the Collectibles list.",25,"Poppi collected many things!
Many interesting things to learn about."
1007,Poppi QTπ,Ancient Wisdom,Field Skill,9,4,,,,,,
1007,Poppi QTπ,Ancient Wisdom,Field Skill,9,5,3,Truth,800,"Acquire Treasure items through
salvaging.",10,Data processing speed increased!
1007,Poppi QTπ,Forestry,Field Skill,10,1,1,,,,,
1007,Poppi QTπ,Forestry,Field Skill,10,2,,,,,,
1007,Poppi QTπ,Forestry,Field Skill,10,3,2,Truth,300,"Acquire Tree items from
the Collectibles list.",25,"Poppi know many things
about trees now."
1007,Poppi QTπ,Forestry,Field Skill,10,4,,,,,,
1007,Poppi QTπ,Forestry,Field Skill,10,5,3,Truth,800,"Acquire Tree items from
the Collectibles list.",30,Cognitive channels updated.
1008,Roc,,Key,1,1,1,,,,,
1008,Roc,,Key,1,2,2,Truth,200,Raise the Merc Group Rank.,,"Mission accomplished, and I feel
stronger for it!"
1008,Roc,,Key,1,3,3,Truth,300,Raise the Merc Group Rank.,,"Mission accomplished! Everything's
going just fine!"
1008,Roc,,Key,1,4,4,Truth,500,Raise the Merc Group Rank.,,"Mission accomplished! I feel that
perfection is within my grasp!"
1008,Roc,,Key,1,5,5,Truth,800,Raise the Merc Group Rank.,,"Ah, this mighty feeling of liberation!
I feel the power coursing through me!"
1008,Roc,Death Wing,Special,2,1,1,,,,,
1008,Roc,Death Wing,Special,2,2,2,Justice,200,Increase Trust.,100,Did that satisfy your expectations?
1008,Roc,Death Wing,Special,2,3,3,Justice,300,"Deal a certain amount
of damage in one hit.",2400,"A fine attack indeed... A little more
polish, and it will be even better!"
1008,Roc,Death Wing,Special,2,4,4,Justice,500,Use Death Wing.,12,"The execution of my moves has
waxed powerful of late."
1008,Roc,Death Wing,Special,2,5,5,Justice,800,Place an item in the pouch.,33,"Proper preparation prevents poor
performance!"
1008,Roc,Crushing Twister,Special,3,1,1,,,,,
1008,Roc,Crushing Twister,Special,3,2,2,Bravery,200,Use Crushing Twister.,7,"My techniques have really come on,
have they not?"
1008,Roc,Crushing Twister,Special,3,3,3,Bravery,300,Increase Trust.,1300,"I aim always to live up to your
expectations."
1008,Roc,Crushing Twister,Special,3,4,4,Bravery,500,"Deal a certain amount
of damage in one hit.",4800,Get ready for one good hit!
1008,Roc,Crushing Twister,Special,3,5,5,Bravery,800,Use Crushing Twister.,10,And the best one to finish!
1008,Roc,Feather Typhoon,Special,4,1,1,,,,,
1008,Roc,Feather Typhoon,Special,4,2,2,Truth,200,Use Feather Typhoon.,5,There's always room for improvement!
1008,Roc,Feather Typhoon,Special,4,3,3,Truth,300,"Defeat Piranhax enemies in Gormott.
(Excludes unique monsters.)",5,"With the wind in my
wings, I cannot lose!"
1008,Roc,Feather Typhoon,Special,4,4,4,Truth,500,Increase Trust.,3800,"This is enough to satisfy even me...
or maybe not..."
1008,Roc,Feather Typhoon,Special,4,5,5,Truth,800,"Defeat a Bagoan Sovereign
in the Land of Morytha.",5,"Me? Lose to a Bagoan Sovereign? I don't
think so."
1008,Roc,Sickle,Battle Skill,5,1,1,Truth,100,"Deal a certain amount
of total damage.",200,"Ah, I'm still only a fledgling..."
1008,Roc,Sickle,Battle Skill,5,2,2,Truth,200,"Use Roc's favorite pouch items.
(Seafood category)",4,"Th-this is for me? You know
me too well!"
1008,Roc,Sickle,Battle Skill,5,3,3,Truth,300,Perform a Blade Combo.,7,Watch me go!
1008,Roc,Sickle,Battle Skill,5,4,4,Truth,500,Perform a Blade Combo.,10,"Don't underestimate the
power of the wind!"
1008,Roc,Sickle,Battle Skill,5,5,5,Truth,800,"Resonate with a Core Crystal and
awaken a new Blade.
(Previous instances count toward total.)",50,A new recruit for my squad?
1008,Roc,Storm and Stress,Battle Skill,6,1,1,,,,,
1008,Roc,Storm and Stress,Battle Skill,6,2,2,Justice,200,"Deal a certain amount
of total damage.",8000,Even this cannot satisfy me...
1008,Roc,Storm and Stress,Battle Skill,6,3,3,Justice,300,"Deal a certain amount
of total damage.",16000,Aim for the highest heights...
1008,Roc,Storm and Stress,Battle Skill,6,4,4,Justice,500,"Deal a certain amount
of total damage.",32000,Is this really enough...?
1008,Roc,Storm and Stress,Battle Skill,6,5,5,Justice,800,"Complete a Merc Mission.
(Previous instances count toward total.)",160,"You can rely on me! I'm your Roc!
Waark!"
1008,Roc,Swoop,Battle Skill,7,1,1,Truth,100,Perform a Driver Combo.,2,My might has grown!
1008,Roc,Swoop,Battle Skill,7,2,2,Truth,200,Use a Chain Attack.,2,A great team assault!
1008,Roc,Swoop,Battle Skill,7,3,3,Truth,300,Use a Chain Attack.,4,Getting a little stronger...?
1008,Roc,Swoop,Battle Skill,7,4,4,Truth,500,"Speak to Roc at the inn in Garfont,
Uraya to view the Heart-to-Heart
""Life Goes On"".",,"Sometimes it's good
to speak of the past..."
1008,Roc,Swoop,Battle Skill,7,5,5,Truth,800,"Sell an item.
(Previous instances count toward total.)",100,Nothing like a good clear-out!
1008,Roc,Wind Mastery,Field Skill,8,1,1,,,,,
1008,Roc,Wind Mastery,Field Skill,8,2,,,,,,
1008,Roc,Wind Mastery,Field Skill,8,3,2,Truth,300,Defeat an Illumi Skeeter in Uraya.,5,I must sharpen my senses...
1008,Roc,Wind Mastery,Field Skill,8,4,,,,,,
1008,Roc,Wind Mastery,Field Skill,8,5,3,Truth,800,"Defeat an Indoline Star
at the World Tree.",4,The power of wind...
1008,Roc,Miasma Dispersal,Field Skill,9,1,1,,,,,
1008,Roc,Miasma Dispersal,Field Skill,9,2,,,,,,
1008,Roc,Miasma Dispersal,Field Skill,9,3,,,,,,
1008,Roc,Miasma Dispersal,Field Skill,9,4,,,,,,
1008,Roc,Miasma Dispersal,Field Skill,9,5,,,,,,
1008,Roc,Lockpicking,Field Skill,10,1,1,,,,,
1008,Roc,Lockpicking,Field Skill,10,2,,,,,,
1008,Roc,Lockpicking,Field Skill,10,3,2,Truth,300,"Acquire Insect items from
the Collectibles list.",25,"No lock is a match for Roc!
Cra-caw!"
1008,Roc,Lockpicking,Field Skill,10,4,,,,,,
1008,Roc,Lockpicking,Field Skill,10,5,3,Truth,800,"Acquire Insect items from
the Collectibles list.",30,"Wark wark! Sorry! I just can't
contain myself sometimes!"
1009,Brighid,,Key,1,1,1,,,,,
1009,Brighid,,Key,1,2,2,Bravery,200,Increase Trust.,100,I have awoken to new possibilities.
1009,Brighid,,Key,1,3,3,Bravery,300,Increase Trust.,1300,"I'm getting stronger by the day...
And acquiring new skills..."
1009,Brighid,,Key,1,4,4,Bravery,500,Increase Trust.,3800,"I must record our journeys together in
my journal."
1009,Brighid,,Key,1,5,5,Bravery,800,Increase Trust.,8800,"I'll be able to unleash my potential
now. For that, I must thank you."
1009,Brighid,Heat Haze,Special,2,1,1,,,,,
1009,Brighid,Heat Haze,Special,2,2,2,Bravery,200,"Deal a certain amount
of damage in one hit.",800,"My skills are here to make your life
easier!"
1009,Brighid,Heat Haze,Special,2,3,3,Bravery,300,Defeat a Brogen Feris in Temperantia.,6,"Hardly a satisfying confrontation.
Can we fight something more
challenging next time?"
1009,Brighid,Heat Haze,Special,2,4,4,Bravery,500,Use Heat Haze.,12,"If I may say, I think I've added a little
more elegance to my skills."
1009,Brighid,Heat Haze,Special,2,5,5,Bravery,800,"Deal a certain amount
of damage in one hit.",8000,"I really feel that if we can make it this
far, we can accomplish anything!"
1009,Brighid,Will-o'-the-Wisp,Special,3,1,1,,,,,
1009,Brighid,Will-o'-the-Wisp,Special,3,2,2,Bravery,200,Use Will-o'-the-Wisp.,7,"It's fair to say that my skills
have improved a little."
1009,Brighid,Will-o'-the-Wisp,Special,3,3,3,Bravery,300,"Deal a certain amount
of damage in one hit.",2400,"There's some real power behind my
techniques now."
1009,Brighid,Will-o'-the-Wisp,Special,3,4,4,Bravery,500,"Defeat a Heidl Taos at
the Cliffs of Morytha.",4,"Do you agree that I've gotten a little
stronger of late?"
1009,Brighid,Will-o'-the-Wisp,Special,3,5,5,Bravery,800,Use Will-o'-the-Wisp.,10,"We've come a long way.
But is it far enough...?"
1009,Brighid,Swirling Dragon,Special,4,1,1,,,,,
1009,Brighid,Swirling Dragon,Special,4,2,2,Bravery,200,Defeat a Mayn Eluca in Leftheria.,5,"That was good practice. But if I'm
honest, I think I've fought quite
enough Mayn Elucas now..."
1009,Brighid,Swirling Dragon,Special,4,3,3,Bravery,300,Use Swirling Dragon.,6,The power within me burns like fire...
1009,Brighid,Swirling Dragon,Special,4,4,4,Bravery,500,"Deal a certain amount
of damage in one hit.",4800,"There's nothing diligence can't
overcome. Let's keep it up in the
battles ahead!"
1009,Brighid,Swirling Dragon,Special,4,5,5,Bravery,800,"Defeat Epicurean Ligia
in Leftheria.",1,"Just the right foe for testing the
heft of my weapon!"
1009,Brighid,War Pyre,Battle Skill,5,1,1,,,,,
1009,Brighid,War Pyre,Battle Skill,5,2,2,Truth,200,Evade an attack.,5,Wonderful! Poetry in motion!
1009,Brighid,War Pyre,Battle Skill,5,3,3,Truth,300,Evade an attack.,7,Let's maintain our pace!
1009,Brighid,War Pyre,Battle Skill,5,4,4,Truth,500,Evade an attack.,9,You may rely on me for support!
1009,Brighid,War Pyre,Battle Skill,5,5,5,Truth,800,Acquire money.,300000,"We should maintain our finances for
life's little essentials..."
1009,Brighid,Firewalker,Battle Skill,6,1,1,Truth,100,Evade an attack.,3,I've become stronger still.
1009,Brighid,Firewalker,Battle Skill,6,2,2,Truth,200,Raise Affinity in combat.,2,Let me prove my worth.
1009,Brighid,Firewalker,Battle Skill,6,3,3,Truth,300,Raise Affinity in combat.,5,Friendship is strength.
1009,Brighid,Firewalker,Battle Skill,6,4,4,Truth,500,"Stay at the inn in Argentum and view
the Heart-to-Heart ""Good Habits"".",,"Truly, my journal is my dearest
possession."
1009,Brighid,Firewalker,Battle Skill,6,5,5,Truth,800,"Raise the Dev Level in each area
to at least 3.",,"Do you think they might have new
cosmetics available now?"
1009,Brighid,Dance of the Flames,Battle Skill,7,1,1,,,,,
1009,Brighid,Dance of the Flames,Battle Skill,7,2,2,Truth,200,Perform a Blade Combo.,5,Is it time for a Brighid BBQ?
1009,Brighid,Dance of the Flames,Battle Skill,7,3,3,Truth,300,Use cosmetics.,2,"Beauty is not effortless, you know."
1009,Brighid,Dance of the Flames,Battle Skill,7,4,4,Truth,500,Perform a Blade Combo.,10,Ready yourself! I don't hold back!
1009,Brighid,Dance of the Flames,Battle Skill,7,5,5,Truth,800,"Spend money in a shop.
(Money spent previously counts
toward total.)",1500000,"Saving money is admirable. But you still
have to spend it to make it meaningful."
1009,Brighid,Fire Mastery,Field Skill,8,1,1,,,,,
1009,Brighid,Fire Mastery,Field Skill,8,2,,,,,,
1009,Brighid,Fire Mastery,Field Skill,8,3,2,Truth,300,Defeat a Hool Arachno in Tantal.,5,The power of flame burns stronger yet.
1009,Brighid,Fire Mastery,Field Skill,8,4,,,,,,
1009,Brighid,Fire Mastery,Field Skill,8,5,3,Truth,800,"Defeat a Spirit Lexos
at the World Tree.",4,My flame burns just as bright as Pyra's.
